Unnamed: 0,id,data,ad_page,ad_order,Title,Price,Date,Time,phone,room,loc,message,url,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:
24,3425289,"300 сая ₮
11 р хороололд 10 р байрны 3 өрөө байр
5 өдрийн өмнө
УБ — Сүхбаатар, 11-р хороолол",66.0,25.0,,,,,,,,,,,,,,,,,,,,,
21,3584318,"Remax Sky Undarmaa
352 сая ₮
Рапид харш хотхонд гал тогоо тусдаа 3 өрөө байр 104мкв
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хурд",123.0,22.0,,,,,,,,,,,,,,,,,,,,,
18,3759983,"450 сая ₮
Жапан таун хотхонд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",126.0,19.0,,,,,,,,,,,,,,,,,,,,,
34,3794031,"515.2 сая ₮
King tower хотхонд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, King Tower",126.0,35.0,,,,,,,,,,,,,,,,,,,,,
30,4214853,"75 сая ₮ 85 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",126.0,31.0,,,,,,,,,,,,,,,,,,,,,
23,4224390,"249.6 сая ₮
Арцат -2 хотхонд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",126.0,24.0,,,,,,,,,,,,,,,,,,,,,
24,4224435,"143.09 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",126.0,25.0,,,,,,,,,,,,,,,,,,,,,
29,4224701,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",126.0,30.0,,,,,,,,,,,,,,,,,,,,,
28,4224715,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",126.0,29.0,,,,,,,,,,,,,,,,,,,,,
27,4224739,"515.2 сая ₮
King tower-т 3өрөө байр 114.5м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",126.0,28.0,,,,,,,,,,,,,,,,,,,,,
37,4266590,"663.55 сая ₮
Time classic tower хотын төвд 102.57мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",87.0,38.0,,,,,,,,,,,,,,,,,,,,,
38,4266618,"5.84 сая ₮
Хотын төвд time classic tower 4 өрөө 116.66м2
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",87.0,39.0,,,,,,,,,,,,,,,,,,,,,
11,4280422,"510 сая ₮
Олонлог академи сургуулийн хажууд 4 өрөө
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",152.0,12.0,,,,,,,,,,,,,,,,,,,,,
39,4376402,"125 сая ₮
Харуул алтай хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Амгалан",126.0,40.0,,,,,,,,,,,,,,,,,,,,,
40,4780518,"6.57 сая ₮
Time classic tower 5 uruu
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",87.0,41.0,,,,,,,,,,,,,,,,,,,,,
23,4897569,"5.8 сая ₮
Хүннү 2222 117м2 4 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хүннү",80.0,24.0,,,,,,,,,,,,,,,,,,,,,
38,4912614,"143 сая ₮
Сөүл гарден хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",126.0,39.0,,,,,,,,,,,,,,,,,,,,,
26,4952750,"119 сая ₮
Нүхтэд 58.3м2 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",104.0,27.0,,,,,,,,,,,,,,,,,,,,,
35,5032440,"500 сая ₮
Зайсан, golden vill хотхон 4 өрөө 134.32м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",126.0,36.0,,,,,,,,,,,,,,,,,,,,,
50,5060517,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө 78м2
3 өдрийн өмнө
УБ — Хан-Уул, Яармаг",46.0,51.0,,,,,,,,,,,,,,,,,,,,,
26,5091346,"4.8 сая ₮
Худ зайсан royal crown villa хотхонд 5 өрөө 309м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",109.0,27.0,,,,,,,,,,,,,,,,,,,,,
36,5138471,"189 сая ₮
Baynzurh 13 horoolol 2 oroo 60m2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 13-р хороолол",77.0,37.0,,,,,,,,,,,,,,,,,,,,,
3,5329778,"392 сая ₮
King towert 98 m2 3 uruu bair
4 өдрийн өмнө
УБ — Хан-Уул, King Tower",61.0,4.0,,,,,,,,,,,,,,,,,,,,,
47,5357679,"170 сая ₮
Угсармалын гал тогоо тусдаа 3 өрөө байр 80м2
2 өдрийн өмнө
УБ — Баянгол, 3, 4 хороолол",30.0,48.0,,,,,,,,,,,,,,,,,,,,,
16,5470523,"3.8 сая ₮
Арцат апартмент 80 мкв 3 өрөө artsat 1t
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",134.0,17.0,,,,,,,,,,,,,,,,,,,,,
46,5603697,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхоны 1а блокт 2 өрөө байр 53.81м2
Өчигдөр
УБ — Хан-Уул, Яармаг",19.0,47.0,,,,,,,,,,,,,,,,,,,,,
43,5642109,"3.2 сая ₮
Буянт од 2 өрөө 41м2 байр
2 өдрийн өмнө
УБ — Баянзүрх, 15-р хороолол",32.0,44.0,,,,,,,,,,,,,,,,,,,,,
20,5736213,"490 сая ₮
Зайсангийн гэрэлт хотхонд 125м2 4 өрөө байр
3 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",148.0,21.0,,,,,,,,,,,,,,,,,,,,,
57,5810659,"2.45 сая ₮ 2.8 сая ₮
Хануул дүүрэг 4 өрөө байр 139м2
1 сарын өмнө
УБ — Хан-Уул, Зайсан",157.0,58.0,,,,,,,,,,,,,,,,,,,,,
1,5815321,"171.94 сая ₮
Хангай хотхоны хойно, арга билиг хотхонд 53.73мкв 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",135.0,2.0,,,,,,,,,,,,,,,,,,,,,
0,5850660,"800 сая ₮
Royal castle хотхонд 5 өрөө байр 240мкв
1 долоо хоногийн өмнө
УБ — Баянзүрх, Сансар",84.0,1.0,,,,,,,,,,,,,,,,,,,,,
9,5858154,"350 сая ₮
50 мянгатын 3 өрөө 80м2 байр
2 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",131.0,10.0,,,,,,,,,,,,,,,,,,,,,
2,5979442,"3 сая ₮ 3.4 сая ₮
Хан вилла 2 өрөө байр 52,85м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",87.0,3.0,,,,,,,,,,,,,,,,,,,,,
33,6003523,"569.43 сая ₮
Солонгос элчин сайдын яамны хойно, жаргалан хотхонд 6 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",126.0,34.0,,,,,,,,,,,,,,,,,,,,,
2,6005669,"485.5 сая ₮
Мишээл экспо-н баруун талд, мишээл сити хотхонд 3 өрөө байр 107.9м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",126.0,3.0,,,,,,,,,,,,,,,,,,,,,
3,6005696,"200 сая ₮
Москва хороололд 3 өрөө байр 89.33m2
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Москва хороолол",126.0,4.0,,,,,,,,,,,,,,,,,,,,,
3,6018704,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр 25.84м2
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",135.0,4.0,,,,,,,,,,,,,,,,,,,,,
8,6074084,"171.94 сая ₮
Хангай хотхоны хойно арга билиг хотхонд 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 11",135.0,9.0,,,,,,,,,,,,,,,,,,,,,
9,6077836,"249.6 сая ₮
Арцат 2 хотхонд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",135.0,10.0,,,,,,,,,,,,,,,,,,,,,
10,6077881,"75 сая ₮
16-р хороолол, саруул тэнгэр 2 хотхонд 1 өрөө байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",135.0,11.0,,,,,,,,,,,,,,,,,,,,,
10,6082048,"1.2 Тэрбум ₮
Зайсанд chariot residence хотхонд 205мкв 4 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Зайсан",55.0,11.0,,,,,,,,,,,,,,,,,,,,,
45,6104016,"201.63 сая ₮
Худ 15 хороо дөл хотхонд 57.61м2 2 өрөө байр
Өнөөдөр
УБ — Хан-Уул, 19-р хороолол",5.0,46.0,,,,,,,,,,,,,,,,,,,,,
44,6104016,,5.0,45.0,Худ 15 хороо дөл хотхонд 57.61м2 2 өрөө байр,201.63 сая ₮,2024-03-29,19:29,,2 өрөө,"УБ — Хан-Уул, 19-р хороолол","
ХУД 15 хороо Дөл хотхонд 57.61м2 2өрөө байр худалдана.
✅ Хүн амьдраагүй шинэ байр
✅ Зүүн харсан цонхтой,
✅ 115 сургууль ойрхон, Гадна зогсоол сайтай, хашаатай.",https://www.unegui.mn/adv/6104016_khud-15-khoroo-dol-khotkhond-57-61m2-bair/,Паркет,1 тагттай,2016.0,Байгаа,Вакум,9.0,Төмөр,58.0 м²,1.0,Банкны лизингтэй,2.0,Ашиглалтад орсон
48,6104046,"255 сая ₮
Худ 19 хороо дөл хотхонд 72,86м2 3 өрөө
Өнөөдөр
УБ — Хан-Уул, Хан-Уул, Хороо 15",5.0,49.0,,,,,,,,,,,,,,,,,,,,,
47,6104046,,5.0,48.0,"Худ 19 хороо дөл хотхонд 72,86м2 3 өрөө",255 сая ₮,2024-03-29,19:27,,3 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
ХУД 15 хороо Дөл хотхонд 72.66м2 3өрөө худалдана
✅ Хүн амьдраагүй шинэ байр
✅ Баруун болон хойш харсан цонхтой,
✅ 115 сургууль ойрхон, Гадна зогсоол сайтай, хашаатай.",https://www.unegui.mn/adv/6104046_khud-15-khoroo-dol-khotkhond-72-62m2-bair/,Паркет,1 тагттай,2016.0,Байгаа,Вакум,9.0,Төмөр,73.0 м²,3.0,Банкны лизингтэй,5.0,Ашиглалтад орсон
35,6118628,"2.7 сая ₮
Гарден вилла 4 өрөө 74.34м2
Өнөөдөр
УБ — Хан-Уул, Яармаг",5.0,36.0,,,,,,,,,,,,,,,,,,,,,
34,6118628,,5.0,35.0,Гарден вилла 4 өрөө 74.34м2,2.7 сая ₮,2024-03-29,19:40,,4 өрөө,"УБ — Хан-Уул, Яармаг","
Гарден Вилла хотхонд 3 өрөөг 4 болгосон сайхан байраа яаралтай хямд зарлаа.
-фэнгшуй зохион байгуулалт зөв,
-2 цонх урагшаа, 3 цонх баруун зүг харсан, баруун талдаа болконтой,
-цонх халхлагдаагүй тул үзэгдэц, агаар сэлгэлт маш сайхан,
-өвөлдөө маш дулаахан -машины зогсоол хангалттай сайн,
-гал тогооны шинээр хийлгэсэн тавилга үлдээж болно,
-хотхоны 100 м дотроо цэцэрлэг, сургууль, М март, Оргил, барилгын материалын дэлгүүр мөн өрхийн эмнэлэг болон дүүргийн нэгдсэн эмнэлэг, цагдаагийн хэлтэс, хорооны ЗДТГ нэг дор ойрхон байрлалтай.",https://www.unegui.mn/adv/6118628_garden-villa-khotkhond-4-oroo-bolgoson-3-oroo/,Паркет,1 тагттай,2021.0,Байхгүй,Вакум,16.0,Бүргэд,74.34 м²,11.0,Лизинггүй,5.0,Ашиглалтад орсон
35,6153583,"260 сая ₮
Олимп хотхонд 3 өрөө байр 64.3m2
2 долоо хоногийн өмнө
УБ — Баянзүрх, Олимп хотхон",125.0,36.0,,,,,,,,,,,,,,,,,,,,,
4,6156318,"720 сая ₮
Ncd vega city 3 uruu 104 m2
4 өдрийн өмнө
УБ — Хан-Уул, Japan town",61.0,5.0,,,,,,,,,,,,,,,,,,,,,
51,6171892,"2.9 сая ₮
Худ 6 өрөө дуплекс байр 210м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Оддын хороолол",127.0,52.0,,,,,,,,,,,,,,,,,,,,,
7,6189441,"350 сая ₮
Hunnu tower-д 3 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",66.0,8.0,,,,,,,,,,,,,,,,,,,,,
31,6202650,"178.8 сая ₮
Худ 11 хороо зайсан толгойн зүүн талд 54.2м2 2өрөө
5 өдрийн өмнө
УБ — Хан-Уул, Зайсан",64.0,32.0,,,,,,,,,,,,,,,,,,,,,
13,6240959,"71.3 сая ₮
Цайз захын баруун талд 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 15",122.0,14.0,,,,,,,,,,,,,,,,,,,,,
14,6243379,"77.5 сая ₮
Цайз захын баруун талд 2 өрөө байр 50м2
2 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",122.0,15.0,,,,,,,,,,,,,,,,,,,,,
0,6260556,"295 сая ₮
Sunset хотхонд төвийн шугамд 3өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",116.0,1.0,,,,,,,,,,,,,,,,,,,,,
43,6265286,"215 сая ₮
Суис-ийн баруун хойно 58мкв 2 өрөө байр
Virtual tour
1 долоо хоногийн өмнө
УБ — Чингэлтэй, Чингэлтэй, Хороо 6",103.0,44.0,,,,,,,,,,,,,,,,,,,,,
18,6277301,"110 сая ₮
Баянзүрх 2 өрөө байр 44м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",103.0,19.0,,,,,,,,,,,,,,,,,,,,,
18,6299813,"3 сая ₮
Зайсанд 144мкв 4 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Зайсан",124.0,19.0,,,,,,,,,,,,,,,,,,,,,
26,6375990,"3.8 сая ₮
Бзд, 3-р хороо, 165.4мкв 4 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, 13-р хороолол",114.0,27.0,,,,,,,,,,,,,,,,,,,,,
20,6400741,"83 сая ₮
Нисэх, буянт-ухаа 1 хороололд 1 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",126.0,21.0,,,,,,,,,,,,,,,,,,,,,
56,6402365,"569.43 сая ₮
Жаргалан хотхонд 6 өрөө дуплекс
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",134.0,57.0,,,,,,,,,,,,,,,,,,,,,
52,6416235,"2.3 сая ₮
3 oroo bair
Өчигдөр
УБ — Сонгинохайрхан, 1-р хороолол",22.0,53.0,,,,,,,,,,,,,,,,,,,,,
43,6427658,"145 сая ₮
100 айлд 2 өрөө байр 45м2
1 сарын өмнө
УБ — Сүхбаатар, 100 айл",158.0,44.0,,,,,,,,,,,,,,,,,,,,,
55,6467189,"235.38 сая ₮
Москва хороололд 3 өрөө байр
1 сарын өмнө
УБ — Сонгинохайрхан, Москва хороолол",159.0,56.0,,,,,,,,,,,,,,,,,,,,,
12,6487347,"2.8 сая ₮
Арцатын аманд 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 4",127.0,13.0,,,,,,,,,,,,,,,,,,,,,
29,6491607,"267 сая ₮
Яармаг глобал гарден 3 өрөө 76,3м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",105.0,30.0,,,,,,,,,,,,,,,,,,,,,
56,6502496,"117.04 сая ₮
Чандмань апартмент 2 өрөө байр 53м2
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",132.0,57.0,,,,,,,,,,,,,,,,,,,,,
57,6502510,"114.62 сая ₮ 142 сая ₮
21р хороололд 52м2 2 өрөө байр
2 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",132.0,58.0,,,,,,,,,,,,,,,,,,,,,
34,6506161,"117.5 сая ₮ 126 сая ₮
10 хороололд 2 өрөө 51м2 байр
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",92.0,35.0,,,,,,,,,,,,,,,,,,,,,
51,6508395,"450 сая ₮
Japan town 3 өрөө 79.9 мкв байр
3 өдрийн өмнө
УБ — Хан-Уул, Japan town",46.0,52.0,,,,,,,,,,,,,,,,,,,,,
52,6523883,"4.3 сая ₮
Dunjingaravt 3 oroo bair
6 өдрийн өмнө
УБ — Баянзүрх",69.0,53.0,,,,,,,,,,,,,,,,,,,,,
18,6530706,"2.2 сая ₮
Victoria town дуплекс 3 өрөө байр 89.3м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",115.0,19.0,,,,,,,,,,,,,,,,,,,,,
54,6538230,"1.6 Тэрбум ₮
Olympic residence 4 өрөө 205м2
Virtual tour
Өчигдөр
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",26.0,55.0,,,,,,,,,,,,,,,,,,,,,
30,6539800,"3.5 сая ₮
Өгөөмөр захын ард 2 өрөө байр 55m2
4 долоо хоногийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",156.0,31.0,,,,,,,,,,,,,,,,,,,,,
24,6562505,"263.13 сая ₮
Дөлгөөн нуурт 75.18 мкв мастртай 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",115.0,25.0,,,,,,,,,,,,,,,,,,,,,
33,6570905,"Mandal
198 сая ₮
115-р сургуулийн баруун урд талд 3 өрөө орон сууц 76m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, UB Town",124.0,34.0,,,,,,,,,,,,,,,,,,,,,
33,6574211,"460 сая ₮ 520 сая ₮
3 4 r horoolold 5 uruu duplex
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",108.0,34.0,,,,,,,,,,,,,,,,,,,,,
30,6587996,"Remax HUB Tugsbileg
1.6 Тэрбум ₮ 1.7 Тэрбум ₮
Shangri-la mall-н зүүн талд olympic residence 4 өрөө байр
Virtual tour
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",93.0,31.0,,,,,,,,,,,,,,,,,,,,,
26,6594936,"125 сая ₮ 150 сая ₮
Хангай хотхонд 2 өрөө 40м2 байр
3 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",147.0,27.0,,,,,,,,,,,,,,,,,,,,,
11,6611131,"2.9 сая ₮
Худ яармагт хангарьд сити1 2өрөө байр 54,85м2
Өчигдөр
УБ — Хан-Уул, Яармаг",29.0,12.0,,,,,,,,,,,,,,,,,,,,,
16,6618370,"4.5 сая ₮
Нутгийн буян happy residence 2 өрөө байр 54.1m2
3 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",144.0,17.0,,,,,,,,,,,,,,,,,,,,,
7,6627826,"146 сая ₮
Хангай хотхоны зүүн урд 2 өрөө байр
5 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",64.0,8.0,,,,,,,,,,,,,,,,,,,,,
15,6662068,"900 сая ₮
Засгын газрын ордны хойно 169мкв дуплекс
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",105.0,16.0,,,,,,,,,,,,,,,,,,,,,
21,6664683,"5.3 сая ₮
Парк вилла цэцэрлэгт хүрээлэнгийн зам дагуу 4 өрөө 122м2 байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Олимп хотхон",92.0,22.0,,,,,,,,,,,,,,,,,,,,,
47,6694422,"2.3 сая ₮
Polaris apartment 3 өрөө байр
3 өдрийн өмнө
УБ — Хан-Уул, Нисэх",48.0,48.0,,,,,,,,,,,,,,,,,,,,,
46,6694686,"2.4 сая ₮
Поларис апартмент-2 63.17m2 2 өрөө
3 өдрийн өмнө
УБ — Хан-Уул, Нисэх",48.0,47.0,,,,,,,,,,,,,,,,,,,,,
12,6723320,"155 сая ₮
Схд 1-р хороолол 90мкв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 1-р хороолол",97.0,13.0,,,,,,,,,,,,,,,,,,,,,
25,6727772,"95 сая ₮
Худ нисэх 2 өрөө 42м2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",124.0,26.0,,,,,,,,,,,,,,,,,,,,,
22,6734772,"191.1 сая ₮
Евро апартментэд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",114.0,23.0,,,,,,,,,,,,,,,,,,,,,
17,6763133,"410 сая ₮
Цэцэрлэгт хүрээлэнгийн ард national park хотхонд 90.55кв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",113.0,18.0,,,,,,,,,,,,,,,,,,,,,
39,6774330,"100 сая ₮
Нисэхт 3 өрөө 61.16m2
3 өдрийн өмнө
УБ — Хан-Уул, Нисэх",50.0,40.0,,,,,,,,,,,,,,,,,,,,,
23,6787804,"3.8 сая ₮
Мандала гарденд 90.9мкв 3 өрөө
4 өдрийн өмнө
УБ — Хан-Уул, Яармаг",53.0,24.0,,,,,,,,,,,,,,,,,,,,,
42,6812537,"204 сая ₮ 215 сая ₮
19-р хороололд 2 өрөө байр 49 мкв
1 долоо хоногийн өмнө
УБ — Хан-Уул, 19-р хороолол",93.0,43.0,,,,,,,,,,,,,,,,,,,,,
0,6833173,"180 сая ₮
Хангай хотхоны хажууд 1 давхрын 2 өрөө байр
2 өдрийн өмнө
УБ — Сүхбаатар, 100 айл",41.0,1.0,,,,,,,,,,,,,,,,,,,,,
39,6833557,"153.18 сая ₮ 170.15 сая ₮
Арвай хотхон 51.56мкв 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",132.0,40.0,,,,,,,,,,,,,,,,,,,,,
45,6833581,"2.8 сая ₮
Арвай хотхон 2 өрөө 55,17м2
2 өдрийн өмнө
УБ — Баянгол, 10-р хороолол",1.0,46.0,,,,,,,,,,,,,,,,,,,,,
45,6833581,,1.0,46.0,"Арвай хотхон 2 өрөө 55,17м2",2.8 сая ₮,2024-03-27,18:03,,2 өрөө,"УБ — Баянгол, 10-р хороолол","
✅2022 оны 2 сард ашиглалтанд оросн 62 айлын орон сууц.
✅Гадна зогсоолын талбай 60 авто машиний зогсоолтой. Хувийн орон зай сайтай.
✅Баянгол дүүргийн 20-р хороо, BIG барилгын материалын худалдааны төвийн баруун талд

✅1 давхартаа үйлчилгээний төв, 2-8 давхартаа 62 айлын орон сууц, 9 давхартаа оффисын зориулалттай талбайтай

Давуу талууд:
✅ Инженерийн төвийн шугам сүлжээнд бүрэн холбогдсон
✅ Давхартаа 4 айлтай
✅ Шилэн фасадтай шалнаасаа тааз хүртэлээ харагдах орон сууцны зохион байгуулалттай",https://www.unegui.mn/adv/6833581_arvai-khotkhon-ashiglaltand-orson-shine-bair-zarna/,Паркет,Тагтгүй,2022.0,Байгаа,Төмөр вакум,9.0,Төмөр,55.17 м²,3.0,Хувь лизингтэй,3.0,Ашиглалтад орсон
54,6833591,"2.8 сая ₮
Арвай хотхон 2 өрөө 47,89м2
2 өдрийн өмнө
УБ — Баянгол, Баянгол, Хороо 20",35.0,55.0,,,,,,,,,,,,,,,,,,,,,
21,6843581,"183 сая ₮
Eagle town-д 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",114.0,22.0,,,,,,,,,,,,,,,,,,,,,
27,6849129,"199 сая ₮
Тэнгисийн хойно гал тогоо тусдаа 2 өрөө байр 65мкв
6 өдрийн өмнө
УБ — Чингэлтэй, Чингэлтэй",70.0,28.0,,,,,,,,,,,,,,,,,,,,,
34,6856634,"195 сая ₮
Яармаг арцат өргөө хотхонд 75 мкв 3 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Яармаг",7.0,35.0,,,,,,,,,,,,,,,,,,,,,
33,6856634,,7.0,34.0,Яармаг арцат өргөө хотхонд 75 мкв 3 өрөө байр,"195 сая ₮
үнэ тохирно",2024-03-29,17:15,,3 өрөө,"УБ — Хан-Уул, Яармаг","
Яармаг Арцатын ам ""Арцат Өргөө"" хотхоны 6 давхарт 74.8 m2 зүүн харсан цонхтой Мастер унтлагын өрөөтэй өрөөний зохион байгуулалт гоё байр зөвхөн бэлэн мөнгөөр зарна
Комисс ажиллах захиалга өгсөн байгаа",https://www.unegui.mn/adv/6856634_iaarmag-artsat-orgoo-khotkhond-75-mkv-3-oroo-bair-zarna/,Паркет,1 тагттай,2023.0,Байхгүй,Вакум,13.0,Бүргэд,75.0 м²,6.0,Лизинггүй,3.0,Ашиглалтад ороогүй
53,6866360,"165 сая ₮
Баянгол дүүрэг 4 хороололд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",99.0,54.0,,,,,,,,,,,,,,,,,,,,,
